	Unnamed: 0	TGrepID	Question	Every	A	The	Other	Wh	ModalPresent	PrecedingContext
762	762	43500:14	you know, what's the significance of the apes  you know.	0.1394736842105263	0.1668421052631579	0.3668421052631578	0.3268421052631579	what	0	there's just things,all  you can do  is  put it in words.you can't put it in pictures. [SEP] yeah.yeah. [SEP] you know, a lot of that stuff that  was going on in the film, you co-, say what is this  [SEP]  [SEP]  
763	763	164759:9	so, how do you keep up 	0.1905263157894736	0.2052631578947368	0.34	0.2642105263157894	how	0	 [SEP] yeah. [SEP] i guess  they closed down about three months ago. [SEP] oh, really. [SEP]  [SEP] um. [SEP]  
764	764	148900:4	what are you going  to do 	0.0994736842105263	0.24	0.3347368421052631	0.3257894736842106	what	0	uh-huh. [SEP] and, uh. [SEP] yeah,i saw that as well. [SEP]  got that, uh, uh, some insight  there,   to, to kind of help me put together the feelings.i really appreciated the, the whole, uh, english class where the, uh, the, uh, fellow just wouldn't do it  you know,the guy's gouging, gouging your eyes out, 
765	765	169952:46	you know, what, what, uh, what do you think   is important?	0.3326315789473684	0.241578947368421	0.2652631578947368	0.1605263157894736	what	0	 [SEP] yeah,yeah.so that probably wouldn't be too good either. [SEP] bye.so we're, uh, our discussion's about, uh, the care of the elderly? [SEP] that's right,that's right. 
766	766	132650:4	what are we having 	0.4794736842105264	0.1705263157894736	0.2842105263157894	0.0657894736842105	what	0	 [SEP] so that's a lot of the games that politicians play  on where they want  to go  you know,  tax things that they don't, you know, to a degree,well, like booze, you know, example, they keep  raising the taxes on booze,it gets to the point, you know,  it makes drunks sober  you know.they quit  buying it. [SEP] well, what, what about the taxes on cigarettes? [SEP] what are you guys having  for christmas? [SEP]  
767	767	155266:9	well, how to you handle that, the long range or medium range planning on finances 	0.241578947368421	0.411578947368421	0.3426315789473684	0.0042105263157894	how	0	 [SEP] yeah,well, it's similar problemsbut, uh, we just have the one check bookand we try  to keep it up to date as much as possibleand occasionally we will get behind like you saybut, uh, it doesn't really seem  to be too, too tight if we just remember  to keep everything up, up to date and balanced. [SEP] uh-huh. [SEP]  
768	768	95754:11	so but, what does you husband do  now?	0.0573684210526315	0.1884210526315789	0.7542105263157894	0.0	what	0	that's about the way  it is  here, [SEP] yeah. [SEP] if it had not been for my wife, i would have probably been in debtor's prison, if we had one. [SEP]  [SEP]  [SEP] mumblex. [SEP]  
769	769	165758:4	what can we do  here	0.4194736842105263	0.3310526315789474	0.1705263157894737	0.0789473684210526	what	1	yeahwhen, [SEP]  [SEP] uh-huh. [SEP] and then you really have  to start  saying okay, now what can we afford  you know, [SEP] yeah. [SEP]  
770	770	133370:4	who do you think  it should be done  through 	0.1963157894736842	0.2278947368421052	0.3489473684210527	0.2268421052631579	who	1	but, uh. we actually rank  forty-ninth in the world as far as just plain literacy goes  you know. [SEP] um. [SEP]  that's, that's pretty low that there's forty-eight countries  ahead of us that  have more peop-, more citizens  percentage wise that  can read and write, [SEP] yeah. [SEP] so, um, unless we want  to keep  paying, paying for these people that  can't make it in society, we're going  to have  to do something. [SEP]  
771	771	117206:4	how does it do that 	0.09	0.1678947368421052	0.7247368421052631	0.0173684210526315	how	0	 [SEP]  s-, s-, so you got a sign up there that  says  you got this alarm system. [SEP] uh-huh. [SEP] and what if a burglar comes along and cuts your phone line? [SEP] well, it's got a back up system that  doesn't work supposedly. tha-, uh, that if  it's cut  supposedly  it notifies them anyway.supposedly. [SEP]  
772	772	56100:28	and even if it's not environmentally safe, who  cares, you know.	0.0242105263157894	0.0847368421052631	0.0284210526315789	0.8626315789473684	who	0	it's just, thing, a part of everyone's consciousness. [SEP] uh-huh.well, the thing about that is though,  it's got a,i mean because it was, i mean it was big, you remember, like in the early seventies and all that. and, you know, and then it kind of just went out of vogue.and i, i'm worried that it, it might, you know, it'll, it, the same thing will happen.it's like, you know, environmentalism was really big for a couple of yearsand then people like, well, you know,i'd ruther, rather spend, you know, fifty cents less on, uh, on, on such and such, you know, 
773	773	52616:108	what's the character showing me  here	0.1868421052631579	0.1042105263157894	0.2647368421052631	0.4442105263157894	what	0	 [SEP]  he, under the law he would be stoned  we've been removed  from the law, of un-, from  being under the lawbut we're still, you know, we're still accountable to it.we don't need  to back talk,but, you know, it's like god changes your heart  to not do that.he changes your heart  not to look upon a woman in lust.because in the old testament, they could look all  they wanted  just couldn't do it.but in the new, he's looking at your heartand so, i guess  that's what, what i mean  by their character changes and, you know, what i mean  it's like  looking beyond what they're doing  and looking at a heart and seeing what is the heart  .
774	774	146142:6	or how did you make a quilt 	0.0805263157894736	0.0463157894736842	0.7526315789473684	0.1205263157894736	how	0	 [SEP] um, i crocheted an afghan for our bed.that's the only thing, and, and i did a quilt, let's see,i've done a quilt for our babyand i've done a quilt for our bed,but i mean, [SEP] did you embroidery the pattern and then quilt it yourself, 
775	775	19514:54	you know. what's, uh, what's, what's  really happening here.	0.1784210526315789	0.1468421052631578	0.433157894736842	0.241578947368421	what	0	 in, in the, in, you know,i hope that what  happening is exactly the way  it appears  [SEP] uh-huh. [SEP] you know, some reason or other, you know, is, uh,it  kind of a strange thing  we've been trying  to make something like this happen for so long that when it finally happens  you say, whoa,  wait a minute, [SEP] nobody knows what  to do  [SEP]  
776	776	107908:4	why don't you start 	0.0252631578947368	0.1010526315789473	0.1742105263157894	0.6994736842105264	why	0	 [SEP]  take care. [SEP] okay. [SEP] bye-bye. [SEP] bye. [SEP] okay, 
777	777	91515:14	now, translations, what do you mean 	0.1321052631578947	0.071578947368421	0.5284210526315789	0.2678947368421052	what	0	i think so. [SEP] yeah. [SEP] but, uh, another one of my projects this summer is, actually it's part of my research assistantship, is, um, it's  helping a professor, uh, compile a bunch of translations of, of various poems for a book that he's writing  so i'm learning the names, if not the actual contents, of a lot of different poems and a lot of french people. [SEP] oh. [SEP]  [SEP]  
778	778	63242:4	why didn't it work last time 	0.1399999999999999	0.1473684210526316	0.7068421052631578	0.0057894736842105	why	0	people of all ages take advantage of the aerobics? [SEP] oh, yeah,in fact, uh, the t i-er's families can come in on these things, [SEP] okay,the topic was, should the united states adopt the metric system,and if so, should, uh. [SEP] how should they do it  
779	779	163186:6	so where do you think  they target their efforts 	0.2763157894736842	0.2821052631578947	0.4321052631578947	0.0094736842105263	where	0	we have social security numbers,they can trace us down,we have telephones,then we have checkbooks.criminals have none of these things.they're real difficult   to catch  if they do catch them, they don't get any monetary gain out of it, whereas us, we write a check. [SEP] yeah. [SEP]  
780	780	164353:16	what, what do you think   is, uh, is an appropriate, uh, punishment for some of the various, you know, such as, things such as rape or, or, uh, murder or something like that.	0.2715789473684211	0.2242105263157895	0.3436842105263158	0.1605263157894736	what	0	 [SEP]  [SEP] you know, i mean, it is a rather final solution, though. [SEP] yeah,right, once, once a person's, you know, gone, then it's,but the person that  been raped  has  to live with that the rest of their life, you know. [SEP] yes. 
781	781	91011:4	where is that  you know.	0.0510526315789473	0.061578947368421	0.6973684210526315	0.19	where	0	i went to a very small state college when i got my bachelor's  when i,now, i was in education at first when i was looking for jobs  was going  to be a teacher,i was just a high school teacher,so most people recognized that institution because it was a teaching school sort of, [SEP] yeah. [SEP] you know, but then when i went, um, for graduate work, you know, or for a new job  people said to me, you know, shippensburg state, 
782	782	58200:24	well, uh, what what do you think  about the metric system?	0.2310526315789473	0.1347368421052631	0.3242105263157895	0.31	what	0	so, well  have a good dayand i appreciate the conversation. [SEP] thanks,same here. [SEP] bye-bye. [SEP] bye-bye. [SEP]  
783	783	100290:9	um, what do you think  about the proposal that all young americans should spend a year or two,	0.0926315789473684	0.1642105263157894	0.4547368421052631	0.2878947368421052	what	1	do you have children? [SEP] no. [SEP] no.okay.because i, i didn't know if that would make a difference in how you felt  [SEP] yeah. [SEP]  
784	784	95947:16	where, where do you usually go 	0.1952631578947368	0.2221052631578947	0.5826315789473685	5.843279076974526e-18	where	0	yeah. [SEP]  enjoy  going places where,i enjoy  playing tennis,so i like  to have a tennis court there, or, or if it's at the beach,the beach is great.a pool is great.and, i, [SEP]  
785	785	128741:4	what do you feel   are some of the main problems?	0.3685714285714286	0.3195238095238095	0.1723809523809523	0.1395238095238095	what	0	 [SEP]  [SEP] oh, that's, yeah, that's, okay. [SEP] yeah. [SEP] yeah,that's what i was thinking  [SEP] okay, 
786	786	75352:4	why is it happening 	0.1466666666666667	0.2723809523809524	0.5738095238095239	0.0071428571428571	why	0	 [SEP]  are there, are there any theories on why this is happening  [SEP] uh, i would say  the majority of it's happening during the day, uh, between probably ten in the morning and three in the afternoon. [SEP] uh-huh. [SEP] most, [SEP] but why? 
787	787	115953:33	you know, how can you, how can you justify  raising anybody's salary if you, you know, if you have  to lay people off 	0.1538095238095238	0.319047619047619	0.3238095238095238	0.2033333333333333	how	1	but, this, you know, this, uh,i think   living in richardson, we're kind of spoiled because i think  we get, we come closer to  getting our money's worth as far as the city is concerned, i think than probably any, any city in the country. [SEP] yes,well, did you read in the dallas paper where they increased the teach-, the administrators' pay by thirty three percent after they laid off all those teachers  [SEP] is that incredible? [SEP]  [SEP]  that's, that's the biggest mess  i've ever heard of  
788	788	71896:16	what, what changes do you think   have taken  place in the last generation?	0.5876190476190476	0.3185714285714286	0.0619047619047619	0.0319047619047619	what	0	yeah,you too. [SEP] okay,bye-bye. [SEP] bye. [SEP] all right. [SEP]  
789	789	126108:4	what are dialing services 	0.1523809523809524	0.289047619047619	0.4676190476190476	0.0909523809523809	what	0	right.yes,and i don't have children aroundbut i just don't like those nine hundred numbers.so, i've excluded those. [SEP] so, uh, i used  to deal with, [SEP] but isn't, it does not stop you from the, uh, dialing services. [SEP]  
790	790	173703:4	who  knows.	0.0866666666666666	0.0728571428571428	0.0876190476190476	0.7528571428571429	who	0	well i think , uh, the dr-, the laws on, uh, uh, uh, the first morphine laws were, were like ninety, or nineteen ten or nineteen five, something like that. [SEP] yeah.so, ei-, eighty years or so.yeah. [SEP] yeah. [SEP] uh, so i, you know, it's, it  hard  to, i guess, for me to justify what  so-, seems like, you know, basically a breach of the first amen-, you know, freedom from, uh, search and seizure, you know, uh, on something that  may  or may not stand as a law, you know, fifty years  from now or even twenty or ten, 
791	791	167133:4	why should an individual just because it's, just because the state can't really find out about it, be able  to avoid  paying sales tax 	0.0652380952380952	0.3028571428571429	0.5185714285714286	0.1133333333333333	why	1	you are legal in, in your circumvention of that law. [SEP]  what, what if you're not doing it in order  to circumvent the law though?i mean what if you don't even realize that you're subject to  paying, uh, income tax on something that you purchase  mail order? [SEP] really, i, i, i don't think  that's a valid argument.i think that most people are quite aware  they're not paying that six percent sales tax.um, s-, s-, naturally some, some things you just can't find  in your local k-mart or, or, uh, bryn mawr stereo dealer.uh, but th-, th-, th-, then why  not pay, pay the sales tax  mumblex.corporations have  to  
792	792	86088:50	at wha-, at,  excuse me, at what age did you,	0.0671428571428571	0.089047619047619	0.4095238095238094	0.4342857142857143	what	0	 [SEP] uh-huh. [SEP]  [SEP] uh-huh. [SEP] but i was very youngso i don't remember thatand, i was three when we moved back here  [SEP]  
793	793	133508:4	what are some of the other questions 	0.2738095238095238	0.4157142857142857	0.0738095238095238	0.2366666666666667	what	0	 [SEP] i'm glad that mister johnson's changed his tune on, uh, safe sex to abstinence,or i was glad  he did that, for young kids, because a lot of kids would have ended up  dying because of what he was promoting  [SEP] uh-huh. [SEP]  [SEP] uh-huh. [SEP] uh,  let's see. 
794	794	92173:4	what did you wind up with 	0.1571428571428571	0.119047619047619	0.6809523809523811	0.0428571428571428	what	0	 [SEP] so we were kind of pitiful.we found one restaurant  we were in  and got seated  then no one knew english in there,and we were just, finally had  to break out the phrase book and start  looking up things. [SEP] uh-huh. [SEP] but it was, [SEP]  
795	795	116052:4	what do you like  about tempe?	0.3042857142857143	0.4571428571428571	0.1742857142857143	0.0642857142857142	what	0	where in arizona? [SEP] uh, tempe. [SEP] okay,i've never been to tempe. [SEP] so, [SEP] that's where i'd like  to go  
796	796	9885:4	how do you feel about that 	0.1423809523809523	0.1938095238095238	0.5138095238095237	0.15	how	0	 [SEP] bye-bye. [SEP] bye-bye. [SEP] okay,i think  we're supposed  to discuss our view of the soviet union as a continuing threat to the united states. [SEP] okay. [SEP]  
797	797	17150:9	oh, what can,	0.0495238095238095	0.1171428571428571	0.1304761904761905	0.7028571428571428	what	1	you really can't  are goodand ooh they just, they're just so suspenseful. [SEP] uh-huh,yeah. [SEP] i really do enjoy his. [SEP] uh, there's another guy. 
798	798	60430:4	who  knows.	0.0528571428571428	0.108095238095238	0.0585714285714285	0.7804761904761905	who	0	 and, and i'm getting rather good at  reading want ads. [SEP] uh-huh. [SEP] yeah, it, it, [SEP]  wh-, what kind of time frame is it, uh, looking  for the, uh, different shifts up there? [SEP] i, 
799	799	116016:31	and where are you from  where are you calling from 	0.0376190476190476	0.1152380952380952	0.7914285714285715	0.0557142857142857	where	0	 [SEP] older. [SEP] older than you are  [SEP] okay. [SEP] okay,we are supposed  to talk about places  we like  to go  i'm going, 
800	800	145807:14	well, uh, what benefits do,	0.41	0.0561904761904762	0.1766666666666666	0.3571428571428571	what	0	 [SEP] are you involved in any of that? [SEP] no. [SEP] no. [SEP] no,i'm not, not personally  [SEP]  
801	801	1721:4	how do you feel  about rap music?	0.1228571428571428	0.1547619047619047	0.5333333333333334	0.189047619047619	how	0	there's such a wide selection, i think  i like a lot, i like a little bit of a lot of different types of music.you know, i, i, i like music that  is, that i feelif it is performed  correctly or if it's done  right, or if the version is done  right, i like it, [SEP] yeah. [SEP] but, if, if it's not  then i won't  i, i really don't, [SEP]  
802	802	38013:4	what processor does it have  in it?	0.1066666666666666	0.0861904761904761	0.7390476190476191	0.0680952380952381	what	0	i have one at, uh,the company  i work for  furnishes,so i can work at home. [SEP] oh, wow. [SEP] and it's just an old, old compact, that  is super slow and, but it does, it does its job,so. [SEP]  
803	803	87827:4	how do you mean 	0.1014285714285714	0.2314285714285714	0.4090476190476191	0.2580952380952381	how	0	oh, did you? [SEP] actually i saw it twice because i liked it so much. [SEP] oh.see that's also on my list. [SEP] and it's very, it's really disturbing but a good movie. [SEP] a disturbing movie, 
804	804	80874:7	well what movies do you like 	0.5128571428571428	0.2504761904761905	0.0380952380952381	0.1985714285714285	what	0	 [SEP] okay,well nice  to talk to you. [SEP] nice  talking to you.bye-bye. [SEP] bye-bye. [SEP] okay, 
805	805	95238:4	what do you think  about it?	0.2714285714285714	0.3304761904761905	0.2928571428571428	0.1052380952380952	what	0	 [SEP] um, sometimes i get called  late at night at home because there's a production problem,and that gives me the opportunity  to, uh, come in to work and fix it, if i can't think of some thing   to tell the trouble shooter  while we're on the phone. [SEP]  [SEP]  [SEP] right. [SEP] um, i also, uh, handle most of the calls from our users and other programmers who  need  to find out something connected  [SEP]  
806	806	59481:4	how does the argument work if, uh, if the bad guys are going  to have guns anyway 	0.1319047619047618	0.3704761904761904	0.359047619047619	0.1385714285714285	how	0	 [SEP] well, the han-, in the hands of the wrong person the car can be just as deadly  as the weapon, as a, as a pistol. [SEP] yeah. [SEP]  [SEP] well, i have a bicycleand that scares me too  to tell you the truth because i've been run  off the road and all sorts of things.well, i'm still, i'm still puzzled though,what  is the argument, 
807	807	148861:4	where do you buy your tole painting paints at  around here?	0.1519047619047619	0.2023809523809523	0.6423809523809523	0.0033333333333333	where	0	 [SEP] uh-huh. [SEP] so i think  you'll enjoy  doing it. [SEP] yeah. [SEP] it's fun. [SEP]  sounds fun. 
808	808	106648:6	and how do you hold to yours 	0.1719047619047619	0.1847619047619047	0.6109523809523809	0.0323809523809523	how	0	i s-,no, [SEP]  [SEP] this is the price  we're going  to give you  out the door.we don't want  to hear about taxes, [SEP] okay.i'll let you start.do you all keep a budget, 
809	809	171262:4	when is this good or not good 	0.1066666666666666	0.2895238095238094	0.3614285714285714	0.2423809523809523	when	0	 [SEP] yeah,yeah.i saw that, the numbers on that awhile backand i was like, uh-huhso. [SEP] yeah,yeah.that's true. 
810	810	13335:49	where in the world did they get my address 	0.11	0.1114285714285714	0.5633333333333334	0.2152380952380952	where	0	 being a professional and, of course, you probably belong to one or more professional organizations,and that is that some of the organizations sell their mailing lists which i think   is a, is an invasion of privacy. [SEP] uh-huh. [SEP]  [SEP] i agree. [SEP]  [SEP] yes, i get some of these things  in the mail that i wonder,  or where did they get my name  
811	811	91104:4	what books have you read  lately?.	0.6309523809523809	0.168095238095238	0.0761904761904761	0.1247619047619047	what	0	 [SEP] well. [SEP]  [SEP] this is hilarious. [SEP] but i knew as soon as i heard your voice,i thought, kathy's, it's kathy kester. [SEP] oh. well,  tell me, 
812	812	96432:36	so, uh, uh, how about, what in particular would you think that, uh, women still, other than the work place, where women still are being, uh, oh, you know, mumblex found  wanting, you know, or not re-, as highly  regarded  as men would be   	0.2366666666666667	0.0642857142857143	0.2323809523809523	0.4666666666666667	what	1	yeah. [SEP]  [SEP] not for a long time anyway. [SEP] no,probably not.huh-uh. [SEP]  [SEP]  
813	813	173801:4	what is it  that you are, you know, particularly upset about 	0.0795238095238095	0.2299999999999999	0.6785714285714286	0.0119047619047619	what	0	 [SEP] uh-huh. [SEP] but, you know, [SEP] yeah.i guess, uh, uh,  it's an easy one for me.i think  that's, uh, there's something seriously wrong,yeah. [SEP]  
814	814	159887:42	what kind of music is, does what songs does he play 	0.3328571428571428	0.2533333333333334	0.2519047619047619	0.1619047619047619	what	0	 [SEP] yeah,so do  i. [SEP] uh, [SEP] do you like, uh, like v-, van halen or anything like that?or how about brian adams? [SEP] bri-, 
815	815	79844:4	what do you do 	0.4690909090909091	0.2277272727272727	0.3	0.0031818181818181	what	0	bye. [SEP] so. [SEP] okay,do you rec-, exercise regularly. [SEP] yeah,i sure do. [SEP]  
816	816	46742:30	if you had a choice of your car, what would you get 	0.0972727272727272	0.1304545454545454	0.7527272727272727	0.0195454545454545	what	1	oh, well. [SEP] yeah. [SEP] anyway,so, what's your next purchase supposed  to be  [SEP] well, i know this, [SEP] oh, really, 
817	817	164724:4	how do you like it 	0.1395454545454545	0.1463636363636363	0.1604545454545454	0.5536363636363636	how	0	yeah, we have a lo-, well, we have, uh, dallas morning news which  is the big paper in dallas. [SEP] uh-huh. [SEP]  we read, i read it pretty much from cover to cover. [SEP] yeah. [SEP]  [SEP]  
818	818	21503:14	you know, why would they do that 	0.0377272727272727	0.1581818181818181	0.7045454545454546	0.0995454545454545	why	1	 [SEP] um, couple of examples would be, um, well, like i said, this one about max s-, or get well smart, the female character, barbara feldon [SEP] uh-huh. [SEP] she had been at the beginning the, the intelligent one, the, the one who  always solved the things and, and figured out and kept max from  getting real messed  up.well, in short, whenever they got married   she got dingy. [SEP] oh. [SEP]  
819	819	94399:4	what do you think   is the biggest problem?	0.049090909090909	0.0454545454545454	0.81	0.0954545454545454	what	0	okay. [SEP] well, thanks a loti enjoyed  talking to you.bye. [SEP] been nice  talking to you.bye. [SEP] okay, 
820	820	23758:37	what do you, what other, what dishes do you serve  with it?	0.5036363636363637	0.3086363636363636	0.1313636363636363	0.0563636363636363	what	0	and so they got, they got the meat place. [SEP] yeah. [SEP] and so you just go thereand, you can't find chicken there,you got  to go to another place  to find the chicken. [SEP] yeah, you have  to, you have poultry place. 
821	821	53816:9	well, how is that helping my child, you know 	0.0718181818181818	0.235	0.3681818181818181	0.325	how	0	any way, this, this, um, school system thing, i, i tell you,i saw something on the news, oh, i don't know, maybe two weeks ago.and they were talking about,i don't know where you're from  i'm from the dallas area.and they were talking about the plano school system, that, they had one school that, uh, if the students did something wrong, i mean, whether it was behavioral or, uh, you know, they weren't learning properly or something. they took these students and put them basically in a closet. with no windows  had, a, a table, or not a table, but a desk in this closet,and they had  to sit in there by themselves.well, parents were getting really angry about this, because they said, why is my child being put  in this closet  
822	822	37944:56	when they've got problems  who they going  to go to 	0.0259090909090909	0.085	0.6213636363636365	0.2677272727272727	who	0	 [SEP] that's all  you can do  [SEP] yeah,and. [SEP]  you got  to, you got  to be your child's best friend, i guess   even when they're a teenager and they, you know are kind of standoffish  [SEP] right. [SEP]  still you got  to be their best friend because ,
823	823	117867:4	how does,	0.0504545454545454	0.1481818181818181	0.0381818181818181	0.7631818181818182	how	0	i know. [SEP] actually, it's my son,i know  it is  [SEP]  [SEP] my older boy. he never likes  to come home from school.anyway that's what we have  i have, i've tried  to start a fish tank [SEP]  
824	824	140834:4	what's the best method 	0.0231818181818181	0.0886363636363636	0.7627272727272728	0.1254545454545454	what	0	 but, uh, and my son and daughter-in-law have kind of a sheltie mix,and we watched it this summer for two to three months,and it wasn't trained  quite fully either [SEP] uh-huh. [SEP]  and, uh, but it was a sweet  and an intelligent  dog. [SEP] yeah,so how'd you all, how do you, 
825	825	158831:4	what do you do 	0.0518181818181818	0.0877272727272727	0.594090909090909	0.2663636363636363	what	0	taxes. [SEP] do we pay too much? [SEP] right.right.um, [SEP] well, do we? [SEP]  
826	826	127384:16	what, what kind do you subscribe to 	0.4086363636363636	0.1309090909090909	0.3977272727272726	0.0627272727272727	what	0	you ready? [SEP] yeah,is that it? [SEP] that's it. [SEP] okay,.uh, well, we, i guess  we have  to talk about magazines and, uh, what, what, [SEP]  
827	827	85982:7	so where was your last vacation 	0.0581818181818181	0.0627272727272727	0.8286363636363635	0.0504545454545454	where	0	 [SEP]  the, the deductibles didn't apply. [SEP] right. [SEP] and so that's one way, one way  the insurance companies are trying  to hold costs down  is by, uh, okay, if you'll shorten your stay then we will, uh, waive the deductible. [SEP] right. our, our insurance is, uh, is doing something similar where they're also going  to mor-, [SEP]  
828	828	19672:9	so, what's the latest one  you've read  	0.0172727272727272	0.0381818181818181	0.7854545454545455	0.1590909090909091	what	0	 [SEP] so, he considered himself to be, you know, a, a true vietnam soldier. [SEP] yeah.well, any of the guys that  were ground mumblexyes.yeah,i can imagine. [SEP] yeah. 
829	829	143016:4	where have you gone  there?	0.3	0.1963636363636363	0.4031818181818182	0.1004545454545454	where	0	 so. so, i, i guess  those are the types  i like  [SEP] uh-huh. [SEP]  [SEP] uh-huh. [SEP] we've really enjoyed them. [SEP] yeah. 
830	830	115806:4	what do you,	0.0281818181818181	0.0645454545454545	0.3504545454545454	0.5568181818181818	what	0	i don't,no. [SEP] uh-huh. [SEP] uh, a friend of mine's dad is, was a program manager up there [SEP] uh-huh. [SEP] and he just moved down here to mc-, 
831	831	174074:6	and what would you do 	0.1081818181818182	0.3013636363636364	0.41	0.1804545454545454	what	1	just  keep them talking that way. [SEP] absolutely.yeah. [SEP] but, uh, another thing  we used  to do  is  have ham-, family councils. every sunday night. [SEP] uh-huh. [SEP]  [SEP]  
832	832	50461:20	and, and where are the engineers coming from 	0.3159090909090908	0.034090909090909	0.3881818181818181	0.2618181818181818	where	0	 [SEP] you know, we, we've got folks running around here who  get, who  get degrees in basket weaving and you know, underwater psychology, or some, some ridiculous stuff like that. [SEP] uh-huh. [SEP]  [SEP]  [SEP]  [SEP] absolutely. [SEP]  
833	833	48467:4	what kind do you have 	0.0381818181818181	0.0422727272727272	0.890909090909091	0.0286363636363636	what	0	exactly,and there are, lots of them on the market. [SEP] yeah,basically payroll. [SEP]  [SEP] yeah. [SEP] but you do have  to research that, find out what  works for your system. 
834	834	8597:4	what  makes you, think so?	0.155	0.1013636363636363	0.6627272727272726	0.0809090909090909	what	0	if you want  to save money i won't call so often, you know,he goes, we want  to keep in touchso i doesn't matter about the money because we need  to hear from you. [SEP] yeah,so you call him collect? [SEP] no.because it is more expensive that way. [SEP]  
835	835	135178:4	what do you like  to do 	0.3290909090909091	0.3909090909090909	0.2749999999999999	0.005	what	0	i like, uh, most sports.i like  to do that.i kind of like  to do a little bit of sewing. [SEP] uh-huh. [SEP] oh, little bit of embroidery work, once in a while. [SEP] uh-huh. [SEP]  
836	836	167580:4	what do you usually do  as far as budgeting?	0.41	0.0890909090909091	0.359090909090909	0.1418181818181818	what	0	 [SEP]  so. so i haven't, uh, i haven't been in any really home repair things lately.i, [SEP] kathy? [SEP] uh-huh.do you, [SEP] so, what is your, uh, family, 
837	837	129227:9	uh, how do i feel about it 	0.0522727272727272	0.1149999999999999	0.5409090909090909	0.2913636363636364	how	0	 [SEP] yeah. [SEP]  [SEP] which  is funny because i got called  last night and the topic was, uh, something about juries. [SEP] oh, really? [SEP] yeah,so i am just hitting it right. 
838	838	139991:23	what are you, what are you studying  there at heidelberg?	0.11	0.0563636363636363	0.7845454545454547	0.0490909090909091	what	0	 [SEP] uh-huh. [SEP] it's coal mines and chemical plants and power plants. [SEP] okay. [SEP] uh, aluminum plants.there's like two aluminum plants mumblex. [SEP]  
839	839	118515:25	and, uh, and how we going  to bring that back together 	0.0886363636363636	0.3127272727272727	0.5031818181818182	0.0954545454545454	how	0	right,and, you know, we can't really depend on the police  to solve all this,they just can't do it. [SEP] yeah. [SEP] i think  it goes all the way back to the break up of the family to a certain extent [SEP] right. [SEP]  
840	840	120174:6	but who  knows now.	0.0136363636363636	0.0177272727272727	0.0263636363636363	0.9418181818181818	who	0	that's where a camcorder would come in handy  [SEP] exactly,that's true. [SEP] well that sounds real neat.so you, you haven't been back to europe since then, huh? [SEP] no,i always thought  i would  
841	841	66375:21	but second, you know, why should we  	0.1327272727272727	0.1722727272727272	0.4336363636363636	0.2613636363636363	why	1	society's not going  to put them to death,well at least maybe the guy  they cross  next time is going  to  i think, i think  capital punishment is an appropriate punishment for the kind of people where we say, you know, this sort of person is just not acceptable to our society  we are there by going  to remove them from society, not temporarily, but permanently. [SEP] yeah. [SEP] i mean, i, i personally think  life imprisonment,i don't think much of li-, of life imprisonment.first of all, it's never, turns out  to be life, 
842	842	125723:26	well, what, uh, what things do you consider  when you buy a car 	0.7636363636363637	0.1031818181818181	0.1268181818181818	0.0063636363636363	what	0	it would have been like two thousand. [SEP] well, we've always, uh, we've always had oldsmobiles, and, uh, been very, uh, happy with oldsmobiles,but, uh, my wife thought  she wanted  to get a ford mustangand then she kind of changed her mind and thinks  her next car ought  to be one of those, uh, mitsubishi eclipses. she real-, she likes, uh, likes those. [SEP]  those, those are nice cars. [SEP] she has a sister that  lives in, uh, phoenix that  has one and, uh, really, uh, enjoys it. 
843	843	126779:4	how do you dress 	0.1368181818181818	0.1931818181818181	0.5245454545454545	0.1454545454545454	how	0	i mean, pretty much it's a white shirt and slacks and shoes and a coat. [SEP] uh-huh. [SEP]  [SEP] uh-huh. [SEP]  [SEP]  [SEP] but, it was very different before. 
844	844	43608:4	what are some other ones  i've seen  lately 	0.3809090909090909	0.3368181818181818	0.0904545454545454	0.1918181818181818	what	0	 [SEP] that's pretty good. [SEP]  [SEP] really. [SEP] and that was something for greedy old me at christmas time,i'll tell you. [SEP]  let's see. 
845	845	177221:9	so, how do you feel 	0.0719047619047619	0.2109523809523809	0.5457142857142857	0.1714285714285714	how	0	yeah. [SEP] and i know that there are a lot of foreigners, uh, here, you know, doing my line of work. [SEP] uh-huh. [SEP] and, of course, i'm not perfectly happy about  not having a job. [SEP] right. [SEP]  
846	846	144371:14	well, michael, what do you think  about, uh, funding for aids research?	0.149047619047619	0.2552380952380952	0.2157142857142857	0.38	what	0	 [SEP] you know, i wasn't, i, i d-, i watched only a few minutes of itand i wasn't paying attention.uh, and so i don't know, uh, [SEP] uh, [SEP] but phoenix, you know, phoenix and portland have both been very good clubsand, [SEP]  
847	847	120017:9	well, how'd you learn  to do that to fix them up 	0.0785714285714285	0.1023809523809523	0.6595238095238095	0.1595238095238095	how	1	um. [SEP]  almost had it done  i went on, went ahead and sold it. [SEP] oh, my gosh. [SEP] but it was fun.i really enjoyed it. [SEP]  
848	848	42945:4	where is this person coming in from 	0.0452380952380952	0.189047619047619	0.5914285714285714	0.1742857142857143	where	0	 [SEP] yeah. [SEP] it was like, you, you come after me, you're going  to get it. you know, [SEP] yes, [SEP] and now there's so many other things,where are the kids  are they doing  you know, 
